5,964999866,5,964999866,-0.7077497243881226,0.0,5,964999866,1.5,0.75,0.0
5,974999866,5,974999866,-0.7077497243881226,0.0,5,974999866,1.5,0.75,0.0
5,984999866,5,984999866,-0.7077497243881226,0.0,5,984999866,1.5,0.75,0.0
5,994999866,5,994999866,-0.7077497243881226,0.0,5,994999866,1.5,0.75,0.0
6,4999865,6,4999865,-0.7077497243881226,0.0,6,4999865,1.5,0.75,0.0
6,14999865,6,14999865,-0.7077497243881226,0.0,6,14999865,1.5,0.75,0.0
6,24999865,6,24999865,-0.7077497243881226,0.0,6,24999865,1.5,0.75,0.0
6,34999865,6,34999865,-0.7077497243881226,0.0,6,34999865,1.5,0.75,0.0
6,44999864,6,44999864,-0.7077497243881226,0.0,6,44999864,1.5,0.75,0.0
6,54999864,6,54999864,-0.7077497243881226,0.0,6,54999864,1.5,0.75,0.0
6,64999864,6,64999864,-0.7077497243881226,0.0,6,64999864,1.5,0.75,0.0
6,74999864,6,74999864,-0.7077497243881226,0.0,6,74999864,1.5,0.75,0.0
6,84999863,6,84999863,-0.7077497243881226,0.0,6,84999863,1.5,0.75,0.0
6,94999863,6,94999863,-0.7077497243881226,0.0,6,94999863,1.5,0.75,0.0
6,104999863,6,104999863,-0.27780064940452576,0.0,6,104999863,1.5,0.7403226494789124,0.0
6,114999863,6,114999863,-0.19086477160453796,0.0,6,114999863,1.5,0.7402389645576477,0.0
6,124999863,6,124999863,-0.19086477160453796,0.0,6,124999863,1.5,0.7402389645576477,0.0
6,134999862,6,134999862,-0.19091103971004486,0.0,6,134999862,1.5,0.7402389645576477,0.0
6,144999862,6,144999862,-0.19091103971004486,0.0,6,144999862,1.5,0.7402389645576477,0.0
6,154999862,6,154999862,-0.19095730781555176,0.0,6,154999862,1.5,0.7402389645576477,0.0
6,164999862,6,164999862,-0.19095730781555176,0.0,6,164999862,1.5,0.7402389645576477,0.0
6,174999861,6,174999861,-0.19091962277889252,0.0,6,174999861,1.5,0.7401949763298035,0.0
6,184999861,6,184999861,-0.19091962277889252,0.0,6,184999861,1.5,0.7401949763298035,0.0
6,194999861,6,194999861,-0.19092455506324768,0.0,6,194999861,1.5,0.7401949763298035,0.0
6,204999861,6,204999861,-0.19092455506324768,0.0,6,204999861,1.5,0.7401949763298035,0.0
6,214999861,6,214999861,-0.1910623013973236,0.0,6,214999861,1.5,0.7402722835540771,0.0
6,224999860,6,224999860,-0.1911499798297882,0.0,6,224999860,1.5,0.7402722835540771,0.0
6,234999860,6,234999860,-0.1911499798297882,0.0,6,234999860,1.5,0.7402722835540771,0.0
6,244999860,6,244999860,-0.1911499798297882,0.0,6,244999860,1.5,0.7402722835540771,0.0
6,254999860,6,254999860,0.42244741320610046,0.0,6,254999860,1.5,0.7402732968330383,0.0
6,264999859,6,264999859,0.42244741320610046,0.0,6,264999859,1.5,0.7402732968330383,0.0
6,274999859,6,274999859,0.42244741320610046,0.0,6,274999859,1.5,0.7402732968330383,0.0
6,284999859,6,284999859,0.42244741320610046,0.0,6,284999859,1.5,0.7402732968330383,0.0
6,294999859,6,294999859,-0.1814442276954651,0.0,6,294999859,1.5,0.7402437925338745,0.0
6,304999859,6,304999859,-0.1814442276954651,0.0,6,304999859,1.5,0.7402437925338745,0.0
6,314999858,6,314999858,-0.1813499480485916,0.0,6,314999858,1.5,0.7402005791664124,0.0
6,324999858,6,324999858,-0.1813499480485916,0.0,6,324999858,1.5,0.7402005791664124,0.0
6,334999858,6,334999858,-0.18133772909641266,0.0,6,334999858,1.5,0.7402005791664124,0.0
6,344999858,6,344999858,-0.18133772909641266,0.0,6,344999858,1.5,0.7402005791664124,0.0
6,354999857,6,354999857,-0.1813255101442337,0.0,6,354999857,1.5,0.7402005791664124,0.0
6,364999857,6,364999857,-0.1813255101442337,0.0,6,364999857,1.5,0.7402005791664124,0.0
6,374999857,6,374999857,-0.1813255101442337,0.0,6,374999857,1.5,0.7402005791664124,0.0
6,384999857,6,384999857,-0.4414677023887634,0.0,6,384999857,1.5,0.7401881814002991,0.0
6,394999857,6,394999857,-0.4414563775062561,0.0,6,394999857,1.5,0.7401881814002991,0.0
6,404999856,6,404999856,-0.4414563775062561,0.0,6,404999856,1.5,0.7401881814002991,0.0
6,414999856,6,414999856,-0.4415297508239746,0.0,6,414999856,1.5,0.7401845455169678,0.0
6,424999856,6,424999856,-0.4415297508239746,0.0,6,424999856,1.5,0.7401845455169678,0.0
6,434999856,6,434999856,-0.44159674644470215,0.0,6,434999856,1.5,0.7401845455169678,0.0
6,444999855,6,444999855,-0.44159674644470215,0.0,6,444999855,1.5,0.7401845455169678,0.0
6,454999855,6,454999855,-0.44159674644470215,0.0,6,454999855,1.5,0.7401845455169678,0.0
6,464999855,6,464999855,-0.4416518211364746,0.0,6,464999855,1.5,0.7402321696281433,0.0
6,474999855,6,474999855,-0.4416992962360382,0.0,6,474999855,1.5,0.7402321696281433,0.0
6,484999855,6,484999855,-0.4416992962360382,0.0,6,484999855,1.5,0.7402321696281433,0.0
6,494999854,6,494999854,-0.4417467713356018,0.0,6,494999854,1.5,0.7402321696281433,0.0
6,504999854,6,504999854,-0.4417467713356018,0.0,6,504999854,1.5,0.7402321696281433,0.0
6,514999854,6,514999854,-0.4417467713356018,0.0,6,514999854,1.5,0.7402321696281433,0.0
6,524999854,6,524999854,-0.44181546568870544,0.0,6,524999854,1.5,0.7402716279029846,0.0
6,534999853,6,534999853,-0.4418763220310211,0.0,6,534999853,1.5,0.7402716279029846,0.0
6,544999853,6,544999853,-0.4418763220310211,0.0,6,544999853,1.5,0.7402716279029846,0.0
6,554999853,6,554999853,-0.4418984651565552,0.0,6,554999853,1.5,0.740215003490448,0.0
6,564999853,6,564999853,-0.4418984651565552,0.0,6,564999853,1.5,0.740215003490448,0.0
6,574999853,6,574999853,-0.4418984651565552,0.0,6,574999853,1.5,0.740215003490448,0.0
6,584999852,6,584999852,0.38980138301849365,0.0,6,584999852,1.5,0.7402176856994629,0.0
6,594999852,6,594999852,0.38981857895851135,0.0,6,594999852,1.5,0.7402176856994629,0.0
6,604999852,6,604999852,0.38981857895851135,0.0,6,604999852,1.5,0.7402176856994629,0.0
6,614999852,6,614999852,0.38965708017349243,0.0,6,614999852,1.5,0.7401993870735168,0.0
6,624999851,6,624999851,0.38965708017349243,0.0,6,624999851,1.5,0.7401993870735168,0.0
6,634999851,6,634999851,0.3895617723464966,0.0,6,634999851,1.5,0.7401993870735168,0.0
6,644999851,6,644999851,0.3895617723464966,0.0,6,644999851,1.5,0.7401993870735168,0.0
6,654999851,6,654999851,0.3895617723464966,0.0,6,654999851,1.5,0.7401993870735168,0.0
6,664999851,6,664999851,0.38959136605262756,0.0,6,664999851,1.5,0.740233838558197,0.0
6,674999850,6,674999850,0.38959136605262756,0.0,6,674999850,1.5,0.740233838558197,0.0
6,684999850,6,684999850,0.3896125555038452,0.0,6,684999850,1.5,0.740233838558197,0.0
6,694999850,6,694999850,0.38963374495506287,0.0,6,694999850,1.5,0.740233838558197,0.0
6,704999850,6,704999850,0.38963374495506287,0.0,6,704999850,1.5,0.740233838558197,0.0
6,714999849,6,714999849,0.38972207903862,0.0,6,714999849,1.5,0.7402758002281189,0.0
6,724999849,6,724999849,0.38972207903862,0.0,6,724999849,1.5,0.7402758002281189,0.0
6,734999849,6,734999849,0.3897850513458252,0.0,6,734999849,1.5,0.7402758002281189,0.0
6,744999849,6,744999849,0.3897850513458252,0.0,6,744999849,1.5,0.7402758002281189,0.0
6,754999849,6,754999849,0.3897850513458252,0.0,6,754999849,1.5,0.7402758002281189,0.0
6,764999848,6,764999848,0.10927391797304153,0.0,6,764999848,1.5,0.7402722239494324,0.0
6,774999848,6,774999848,0.10931501537561417,0.0,6,774999848,1.5,0.7402722239494324,0.0
6,784999848,6,784999848,0.10931501537561417,0.0,6,784999848,1.5,0.7402722239494324,0.0
6,794999848,6,794999848,0.1093561202287674,0.0,6,794999848,1.5,0.7402722239494324,0.0
6,804999847,6,804999847,0.1093561202287674,0.0,6,804999847,1.5,0.7402722239494324,0.0
6,814999847,6,814999847,0.10928118228912354,0.0,6,814999847,1.5,0.7402332425117493,0.0
6,824999847,6,824999847,0.10928118228912354,0.0,6,824999847,1.5,0.7402332425117493,0.0
6,834999847,6,834999847,0.10928118228912354,0.0,6,834999847,1.5,0.7402332425117493,0.0
6,844999847,6,844999847,0.47826066613197327,0.0,6,844999847,1.5,0.7402340173721313,0.0
6,854999846,6,854999846,0.4063873589038849,0.0,6,854999846,1.5,0.7402340173721313,0.0
6,864999846,6,864999846,0.4063873589038849,0.0,6,864999846,1.5,0.7402340173721313,0.0
6,874999846,6,874999846,0.40640541911125183,0.0,6,874999846,1.5,0.7402027249336243,0.0
6,884999846,6,884999846,0.40640541911125183,0.0,6,884999846,1.5,0.7402027249336243,0.0
6,894999845,6,894999845,0.4064036011695862,0.0,6,894999845,1.5,0.7402027249336243,0.0
6,904999845,6,904999845,0.4064036011695862,0.0,6,904999845,1.5,0.7402027249336243,0.0
6,914999845,6,914999845,0.5746780633926392,0.0,6,914999845,1.5,0.7401890158653259,0.0
6,924999845,6,924999845,0.5746780633926392,0.0,6,924999845,1.5,0.7401890158653259,0.0
6,934999844,6,934999844,0.5747016668319702,0.0,6,934999844,1.5,0.7401890158653259,0.0
6,944999844,6,944999844,0.5747016668319702,0.0,6,944999844,1.5,0.7401890158653259,0.0
6,954999844,6,954999844,0.5747252106666565,0.0,6,954999844,1.5,0.7401890158653259,0.0
6,964999844,6,964999844,0.5747252106666565,0.0,6,964999844,1.5,0.7401890158653259,0.0
6,974999844,6,974999844,0.5747252106666565,0.0,6,974999844,1.5,0.7401890158653259,0.0
6,984999843,6,984999843,0.6287568807601929,0.0,6,984999843,1.5,0.7402722835540771,0.0
6,994999843,6,994999843,0.6287636160850525,0.0,6,994999843,1.5,0.7402722835540771,0.0
7,4999843,7,4999843,0.6287636160850525,0.0,7,4999843,1.5,0.7402722835540771,0.0
7,14999843,7,14999843,0.6287954449653625,0.0,7,14999843,1.5,0.7402851581573486,0.0
7,24999842,7,24999842,0.6287954449653625,0.0,7,24999842,1.5,0.7402851581573486,0.0
7,34999842,7,34999842,0.6288177967071533,0.0,7,34999842,1.5,0.7402851581573486,0.0
7,44999842,7,44999842,0.6288177967071533,0.0,7,44999842,1.5,0.7402851581573486,0.0
7,54999842,7,54999842,0.6288332939147949,0.0,7,54999842,1.5,0.7402805685997009,0.0
7,64999842,7,64999842,0.6288332939147949,0.0,7,64999842,1.5,0.7402805685997009,0.0
7,74999841,7,74999841,0.6288493275642395,0.0,7,74999841,1.5,0.7402805685997009,0.0
7,84999841,7,84999841,0.6288493275642395,0.0,7,84999841,1.5,0.7402805685997009,0.0
7,94999841,7,94999841,0.6288653016090393,0.0,7,94999841,1.5,0.7402805685997009,0.0
7,104999841,7,104999841,0.6288653016090393,0.0,7,104999841,1.5,0.7402805685997009,0.0
7,114999840,7,114999840,0.6288570165634155,0.0,7,114999840,1.5,0.7401918768882751,0.0
7,124999840,7,124999840,0.6288570165634155,0.0,7,124999840,1.5,0.7401918768882751,0.0
7,134999840,7,134999840,0.6288578510284424,0.0,7,134999840,1.5,0.7401918768882751,0.0
7,144999840,7,144999840,0.6288578510284424,0.0,7,144999840,1.5,0.7401918768882751,0.0
7,154999840,7,154999840,0.6288586854934692,0.0,7,154999840,1.5,0.7401918768882751,0.0
7,164999839,7,164999839,0.6288586854934692,0.0,7,164999839,1.5,0.7401918768882751,0.0
7,174999839,7,174999839,0.7079924941062927,0.0,7,174999839,1.5,0.7402160167694092,0.0
7,184999839,7,184999839,0.7079924941062927,0.0,7,184999839,1.5,0.7402160167694092,0.0
7,194999839,7,194999839,0.7079933881759644,0.0,7,194999839,1.5,0.7402160167694092,0.0
7,204999838,7,204999838,0.7079933881759644,0.0,7,204999838,1.5,0.7402160167694092,0.0
7,214999838,7,214999838,0.7079901695251465,0.0,7,214999838,1.5,0.7402042150497437,0.0
7,224999838,7,224999838,0.7079901695251465,0.0,7,224999838,1.5,0.7402042150497437,0.0
7,234999838,7,234999838,0.7079901695251465,0.0,7,234999838,1.5,0.7402042150497437,0.0
7,244999838,7,244999838,0.6931513547897339,0.0,7,244999838,1.5,0.740202009677887,0.0
7,254999837,7,254999837,0.6931492686271667,0.0,7,254999837,1.5,0.7402303218841553,0.0
7,264999837,7,264999837,0.6931492686271667,0.0,7,264999837,1.5,0.7402303218841553,0.0
7,274999837,7,274999837,0.670258641242981,0.0,7,274999837,1.5,0.7402300238609314,0.0
7,284999837,7,284999837,0.670258641242981,0.0,7,284999837,1.5,0.7402300238609314,0.0
7,294999836,7,294999836,0.6702427268028259,0.0,7,294999836,1.5,0.7402300238609314,0.0
7,304999836,7,304999836,0.6702427268028259,0.0,7,304999836,1.5,0.7402300238609314,0.0
7,314999836,7,314999836,0.6702736020088196,0.0,7,314999836,1.5,0.7403108477592468,0.0
7,324999836,7,324999836,0.6702736020088196,0.0,7,324999836,1.5,0.7403108477592468,0.0
7,334999836,7,334999836,0.6702871918678284,0.0,7,334999836,1.5,0.7403108477592468,0.0
7,344999835,7,344999835,0.6702871918678284,0.0,7,344999835,1.5,0.7403108477592468,0.0
7,354999835,7,354999835,0.6703008413314819,0.0,7,354999835,1.5,0.7403108477592468,0.0
7,364999835,7,364999835,0.6703008413314819,0.0,7,364999835,1.5,0.7403108477592468,0.0
7,374999835,7,374999835,0.6703008413314819,0.0,7,374999835,1.5,0.7403108477592468,0.0
7,384999834,7,384999834,0.6703008413314819,0.0,7,384999834,1.5,0.7403108477592468,0.0
7,394999834,7,394999834,0.6703011393547058,0.0,7,394999834,1.5,0.7402316927909851,0.0
7,404999834,7,404999834,0.5834202766418457,0.0,7,404999834,1.5,0.7402305006980896,0.0
7,414999834,7,414999834,0.5834202766418457,0.0,7,414999834,1.5,0.7402305006980896,0.0
7,424999834,7,424999834,0.5834372043609619,0.0,7,424999834,1.5,0.7402305006980896,0.0
7,434999833,7,434999833,0.5834372043609619,0.0,7,434999833,1.5,0.7402305006980896,0.0
7,444999833,7,444999833,0.5833483338356018,0.0,7,444999833,1.5,0.7402607798576355,0.0
7,454999833,7,454999833,0.583324670791626,0.0,7,454999833,1.5,0.7402607798576355,0.0
7,464999833,7,464999833,0.583324670791626,0.0,7,464999833,1.5,0.7402607798576355,0.0
7,474999832,7,474999832,0.5832856893539429,0.0,7,474999832,1.5,0.7402373552322388,0.0
7,484999832,7,484999832,0.5832856893539429,0.0,7,484999832,1.5,0.7402373552322388,0.0
7,494999832,7,494999832,0.5832546353340149,0.0,7,494999832,1.5,0.7402373552322388,0.0
7,504999832,7,504999832,0.5832546353340149,0.0,7,504999832,1.5,0.7402373552322388,0.0
7,514999832,7,514999832,0.5832630395889282,0.0,7,514999832,1.5,0.7401995658874512,0.0
7,524999831,7,524999831,0.5832630395889282,0.0,7,524999831,1.5,0.7401995658874512,0.0
7,534999831,7,534999831,0.49190449714660645,0.0,7,534999831,1.5,0.7401967644691467,0.0
7,544999831,7,544999831,0.49190449714660645,0.0,7,544999831,1.5,0.7401967644691467,0.0
7,554999831,7,554999831,0.4919009208679199,0.0,7,554999831,1.5,0.7401967644691467,0.0
7,564999830,7,564999830,0.4919009208679199,0.0,7,564999830,1.5,0.7401967644691467,0.0
7,574999830,7,574999830,0.4919009208679199,0.0,7,574999830,1.5,0.7401967644691467,0.0
7,584999830,7,584999830,0.4454841613769531,0.0,7,584999830,1.5,0.7401900291442871,0.0
7,594999830,7,594999830,0.4454895853996277,0.0,7,594999830,1.5,0.7401900291442871,0.0
7,604999830,7,604999830,0.4454895853996277,0.0,7,604999830,1.5,0.7401900291442871,0.0
7,614999829,7,614999829,0.4455322027206421,0.0,7,614999829,1.5,0.7401804327964783,0.0
